# legendlabel: Fit Exponential
# description: 
# m=0.948779610330041, tau=19.01909369456241[steps]
# fitrange: 1 <= k <= 1500[1.0steps]
# function: $A e^{-k/\tau}$
# 	with parameters:
# 		tau = 19.01909369456241
# 		A = 0.526029871079644
# 
# legendlabel: Fit Exp+Offset
# description: 
# m=0.9491954703949417, tau=19.178939454092088[steps]
# fitrange: 1 <= k <= 1500[1.0steps]
# function: $A e^{-k/\tau} + O$
# 	with parameters:
# 		tau = 19.178939454092088
# 		A = 0.5262672471663292
# 		O = -0.0012240836529710914
# 
# legendlabel: Fit Complex
# description: 
# m=0.9831584989242645, tau=58.875714668907875[steps]
# fitrange: 1 <= k <= 1500[1.0steps]
# function: $A e^{-k/\tau} + B e^{-(k/\tau_{osc})^\gamma} \cos(2 \pi \nu k) + C e^{-(k/\tau_{gs})^2} + O$
# 	with parameters:
# 		tau = 58.875714668907875
# 		A = 0.0940495005580624
# 		O = -0.0017189261654161165
# 		tauosc = 5.000000033303077
# 		B = 0.3969196685907876
# 		gamma = 0.37637235182005246
# 		nu = 0.004658922811668233
# 		taugs = 18.587653403858884
# 		C = 0.1832837795149349
# 
# 1_steps[1steps]	2_coefficients	3_stderrs
1.449000000000000000e+03	-4.321151121168908746e-03	8.896999093417082283e-03
1.450000000000000000e+03	1.467143425989275718e-04	8.689473837312772578e-03
1.451000000000000000e+03	2.117464550522309055e-03	8.842209029164278811e-03
1.452000000000000000e+03	-2.711150734561864305e-03	8.216488973944339330e-03
1.453000000000000000e+03	1.610881472212909171e-04	8.616533513391623489e-03
1.454000000000000000e+03	6.257493405055252400e-04	8.499556458767191028e-03
1.455000000000000000e+03	-5.992635180943180423e-04	8.369478065189521823e-03
1.456000000000000000e+03	2.530488646946840942e-04	8.199319174536817342e-03
1.457000000000000000e+03	-2.746932727330627039e-04	8.876274710912438262e-03
1.458000000000000000e+03	-2.533596224230607544e-03	9.718432616847979752e-03
1.459000000000000000e+03	6.995665269381365608e-04	8.384632430186271523e-03
1.460000000000000000e+03	4.933151272607916478e-03	8.696443505835130608e-03
1.461000000000000000e+03	3.992493815157443018e-03	8.743682627230192281e-03
1.462000000000000000e+03	5.609437283806070762e-03	8.726712211306502862e-03
1.463000000000000000e+03	5.754816233663757451e-04	8.508565352192591982e-03
1.464000000000000000e+03	8.233155972150501406e-03	9.005403189802956704e-03
1.465000000000000000e+03	5.917309716578881239e-03	8.390634926695844306e-03
1.466000000000000000e+03	8.350328230052789930e-03	8.843203326817818469e-03
1.467000000000000000e+03	6.508265083848017996e-03	9.614942843954634930e-03
1.468000000000000000e+03	1.098014944360393812e-02	9.449739175535570856e-03
1.469000000000000000e+03	8.146893065948374035e-03	8.554728323396921380e-03
1.470000000000000000e+03	7.986896967278948184e-03	9.174062260626166670e-03
1.471000000000000000e+03	7.564372123258790090e-03	9.972137222581192034e-03
1.472000000000000000e+03	1.129072739683912620e-02	1.000304381779985527e-02
1.473000000000000000e+03	1.281965906019945020e-02	1.058315875082587072e-02
1.474000000000000000e+03	1.183869583306723476e-02	9.622260545217819344e-03
1.475000000000000000e+03	1.421141548882927895e-02	8.502905084388653889e-03
1.476000000000000000e+03	1.284579108287912594e-02	8.742033103784199732e-03
1.477000000000000000e+03	1.112965547788378161e-02	9.004363637727547456e-03
1.478000000000000000e+03	1.024320735859402323e-02	7.972279523878508800e-03
1.479000000000000000e+03	7.848770341918918231e-03	7.220781124942282116e-03
1.480000000000000000e+03	8.680007322466782443e-03	6.858678602866329771e-03
1.481000000000000000e+03	7.639941180046414329e-03	8.208380081743304330e-03
1.482000000000000000e+03	4.648570134821413020e-03	8.151787430113452415e-03
1.483000000000000000e+03	1.039059893152790605e-02	6.819817970403551505e-03
1.484000000000000000e+03	9.853287056522122556e-03	7.430294221790514388e-03
1.485000000000000000e+03	7.660007089663588113e-03	8.122310211308233704e-03
1.486000000000000000e+03	7.159159129998785183e-03	7.664686675800330175e-03
1.487000000000000000e+03	1.048235420103346346e-02	9.394132308221883262e-03
1.488000000000000000e+03	7.086103134446408713e-03	9.031492865492438474e-03
1.489000000000000000e+03	6.872368635538382564e-03	8.086951292120083540e-03
1.490000000000000000e+03	8.565703982711279571e-03	8.366043560608823343e-03
1.491000000000000000e+03	1.283017588432807353e-02	8.835964823599591275e-03
1.492000000000000000e+03	9.996500791502101885e-03	8.435640599604716031e-03
1.493000000000000000e+03	1.098580533536807312e-02	8.623829317491003496e-03
1.494000000000000000e+03	1.091521728570891622e-02	7.061618642355354213e-03
1.495000000000000000e+03	1.111979641040592229e-02	8.437104823214986588e-03
1.496000000000000000e+03	7.665313578605387548e-03	9.612980948565705286e-03
1.497000000000000000e+03	1.218591807264949103e-02	8.122029430254707957e-03
1.498000000000000000e+03	9.878828904465316099e-03	8.051316706308637647e-03
1.499000000000000000e+03	1.000027436944509948e-02	7.193659834406859396e-03
1.500000000000000000e+03	1.333943283740610108e-02	7.805782688845045066e-03
