# Mr. Estimator v0.1.4
# ------------------------------------------------------------------------
# legendlabel: Fit Exponential
# ------------------------------------------------------------------------
# m = 0.9939982567851756
# tau = 664.4710257808437 [ms]
# quantiles | tau [ms] | m:
#  0.125 |  602.136 | 0.99337895
#  0.250 |  626.838 | 0.99363908
#  0.400 |  643.385 | 0.99380217
#  0.500 |  664.471 | 0.99399826
#  0.600 |  675.622 | 0.99409702
#  0.750 |  700.343 | 0.99430479
#  0.875 |  715.879 | 0.99442804
# 
# fitrange: 1 <= k <= 2000 [4ms]
# function: $|A| e^{-k/\tau}$
# 	tau [ms]   = 664.4710257808437
# 	A          = -0.9795290544401251
# 
# ------------------------------------------------------------------------
# legendlabel: Fit Exp+Offset
# ------------------------------------------------------------------------
# m = 0.9950601012390409
# tau = 807.7315429333491 [ms]
# quantiles | tau [ms] | m:
#  0.125 |  706.659 | 0.99435536
#  0.250 |  736.715 | 0.99458520
#  0.400 |  780.877 | 0.99489065
#  0.500 |  800.606 | 0.99501625
#  0.600 |  835.571 | 0.99522430
#  0.750 |  874.985 | 0.99543892
#  0.875 |  914.042 | 0.99563339
# 
# fitrange: 1 <= k <= 2000 [4ms]
# function: $|A| e^{-k/\tau} + O$
# 	tau [ms]   = 807.7315429333491
# 	A          = 0.9786785770213223
# 	O          = -0.0475606677643396
# 
# ------------------------------------------------------------------------
# legendlabel: Fit Complex
# ------------------------------------------------------------------------
# m = 0.9951583106875811
# tau = 824.1563080432034 [ms]
# fitrange: 1 <= k <= 2000 [4ms]
# function: $|A| e^{-k/\tau} + B e^{-(k/\tau_{osc})^\gamma} \cos(2 \pi \nu k) + C e^{-(k/\tau_{gs})^2} + O$
# 	tau [ms]      = 824.1563080432034
# 	A             = 0.9617192655113145
# 	O             = -0.048293576098677245
# 	tauosc [ms]   = 41.692527238921386
# 	B             = -0.4356397347932994
# 	gamma         = 1.2260718684913314
# 	nu [1/ms]     = 0.005001897113881467
# 	taugs [ms]    = 29.999999999999996
# 	C             = 0.43941120515120197
# 
# ------------------------------------------------------------------------
# Data
# ------------------------------------------------------------------------
# 1_steps[4ms]	2_coefficients	3_stderrs
9.550000000000000000e+02	-2.998816835688860455e-02	2.635379423133615839e-02
9.560000000000000000e+02	-3.039582050527915927e-02	2.626818839245390405e-02
9.570000000000000000e+02	-3.006408200442860570e-02	2.636723319195233631e-02
9.580000000000000000e+02	-3.057640086646678038e-02	2.620716718098331510e-02
9.590000000000000000e+02	-3.020874145553367057e-02	2.636111099884607192e-02
9.600000000000000000e+02	-3.053722670543328535e-02	2.627659971676366349e-02
9.610000000000000000e+02	-3.052701083624119113e-02	2.619892477628579450e-02
9.620000000000000000e+02	-3.083005478322164983e-02	2.610111947018840459e-02
9.630000000000000000e+02	-3.103698389915356473e-02	2.625244935962600321e-02
9.640000000000000000e+02	-3.120322439853809998e-02	2.618833983164392532e-02
9.650000000000000000e+02	-3.113715217516851291e-02	2.609156062187008296e-02
9.660000000000000000e+02	-3.146082839178129809e-02	2.595794089481288577e-02
9.670000000000000000e+02	-3.179126853998720525e-02	2.594324601342952799e-02
9.680000000000000000e+02	-3.170143999271936297e-02	2.602211607600150162e-02
9.690000000000000000e+02	-3.194473689937365329e-02	2.600102153418225662e-02
9.700000000000000000e+02	-3.219774107115200984e-02	2.608097453686296016e-02
9.710000000000000000e+02	-3.244710950571005198e-02	2.602585969778755531e-02
9.720000000000000000e+02	-3.260441055864287535e-02	2.608500345804457693e-02
9.730000000000000000e+02	-3.285492552545774686e-02	2.618548923151559071e-02
9.740000000000000000e+02	-3.318995043011320478e-02	2.624281056132097070e-02
9.750000000000000000e+02	-3.320041484344778138e-02	2.606137418090725272e-02
9.760000000000000000e+02	-3.374703401589933260e-02	2.618050813302059271e-02
9.770000000000000000e+02	-3.347829139338753812e-02	2.632547943218820075e-02
9.780000000000000000e+02	-3.404133589963128509e-02	2.632362982873342333e-02
9.790000000000000000e+02	-3.403615828890473038e-02	2.639675815223909566e-02
9.800000000000000000e+02	-3.403527537727514540e-02	2.659753877450471773e-02
9.810000000000000000e+02	-3.442000805168866917e-02	2.658639941508523369e-02
9.820000000000000000e+02	-3.447050541898237508e-02	2.667172889947832040e-02
9.830000000000000000e+02	-3.460911043799071857e-02	2.670980600657011858e-02
9.840000000000000000e+02	-3.492230950175858467e-02	2.679732892953336568e-02
9.850000000000000000e+02	-3.518877577397790113e-02	2.690999285875014455e-02
9.860000000000000000e+02	-3.530914757644319779e-02	2.699314350002039731e-02
9.870000000000000000e+02	-3.542356870754265197e-02	2.701340066575062121e-02
9.880000000000000000e+02	-3.540410436844536324e-02	2.722787565151952791e-02
9.890000000000000000e+02	-3.573500672689013113e-02	2.738616298049572836e-02
9.900000000000000000e+02	-3.617803673426058658e-02	2.747077669315750939e-02
9.910000000000000000e+02	-3.627414390335881311e-02	2.757818491186047119e-02
9.920000000000000000e+02	-3.628836537751278790e-02	2.758086343747726682e-02
9.930000000000000000e+02	-3.654250195238330917e-02	2.767950935213412192e-02
9.940000000000000000e+02	-3.707347923762068648e-02	2.783983482893071307e-02
9.950000000000000000e+02	-3.696407119251551854e-02	2.806294586958188106e-02
9.960000000000000000e+02	-3.761099174069557766e-02	2.816424883399056348e-02
9.970000000000000000e+02	-3.737324758057725127e-02	2.825802260602260432e-02
9.980000000000000000e+02	-3.840242709091048340e-02	2.830275688465159339e-02
9.990000000000000000e+02	-3.784227988982443586e-02	2.847096863355956867e-02
1.000000000000000000e+03	-3.844573146448355960e-02	2.855152022731930264e-02
1.001000000000000000e+03	-3.878709088269990252e-02	2.865081726415769428e-02
1.002000000000000000e+03	-3.905912647813838262e-02	2.895164399024636667e-02
1.003000000000000000e+03	-3.882542031563005619e-02	2.893861048866720395e-02
1.004000000000000000e+03	-3.876255039281281678e-02	2.919687090466025620e-02
1.005000000000000000e+03	-3.892904876487017496e-02	2.940119253338512734e-02
1.006000000000000000e+03	-3.917275301511130570e-02	2.941061220211671837e-02
1.007000000000000000e+03	-3.947389200440530599e-02	2.958638910329607769e-02
1.008000000000000000e+03	-3.954684884541252721e-02	2.960381868706208827e-02
1.009000000000000000e+03	-3.957140893293530082e-02	2.986307492416409928e-02
1.010000000000000000e+03	-3.983169753198602392e-02	2.983937912736521134e-02
1.011000000000000000e+03	-4.014136650711097598e-02	2.979955645687814431e-02
1.012000000000000000e+03	-3.987085389301495836e-02	3.013905894216833276e-02
1.013000000000000000e+03	-4.003733780229969813e-02	3.016665382332944095e-02
1.014000000000000000e+03	-4.062577678406088105e-02	3.032699908014707679e-02
1.015000000000000000e+03	-4.029019348635338310e-02	3.030682788144846429e-02
1.016000000000000000e+03	-4.081365840289543495e-02	3.049777563978019537e-02
1.017000000000000000e+03	-4.095251022804272806e-02	3.050228448954811142e-02
1.018000000000000000e+03	-4.094551300524711113e-02	3.064414950503177928e-02
1.019000000000000000e+03	-4.140267114258798509e-02	3.058676303963585308e-02
1.020000000000000000e+03	-4.159193682498834449e-02	3.089662442307244614e-02
1.021000000000000000e+03	-4.189828202463537210e-02	3.085381827178750383e-02
1.022000000000000000e+03	-4.175518099367771241e-02	3.096310186578596010e-02
1.023000000000000000e+03	-4.179674946547643627e-02	3.112435024593843136e-02
1.024000000000000000e+03	-4.200464854486150867e-02	3.111102252134632928e-02
1.025000000000000000e+03	-4.188811899347584522e-02	3.122965103511884596e-02
1.026000000000000000e+03	-4.188638862674502056e-02	3.130269977345711413e-02
1.027000000000000000e+03	-4.210931583598169492e-02	3.127598685092639053e-02
1.028000000000000000e+03	-4.177330236675804581e-02	3.137066344766673009e-02
1.029000000000000000e+03	-4.204741895051326145e-02	3.134431401055536026e-02
1.030000000000000000e+03	-4.196103450173621630e-02	3.128889556919449422e-02
1.031000000000000000e+03	-4.175892967863666788e-02	3.153074264809001964e-02
1.032000000000000000e+03	-4.186207144680948594e-02	3.155538312648767385e-02
1.033000000000000000e+03	-4.142928577349151709e-02	3.150614950129015240e-02
1.034000000000000000e+03	-4.157859848865971819e-02	3.153504715725434504e-02
1.035000000000000000e+03	-4.160062952313606233e-02	3.144373445050251126e-02
1.036000000000000000e+03	-4.107495481821728245e-02	3.176077371425740925e-02
1.037000000000000000e+03	-4.143178942160190975e-02	3.165217030165286272e-02
1.038000000000000000e+03	-4.122330818791723750e-02	3.155544596086599929e-02
1.039000000000000000e+03	-4.115227310519158771e-02	3.161506440228477322e-02
1.040000000000000000e+03	-4.102357687824009780e-02	3.176296422729078112e-02
1.041000000000000000e+03	-4.091252624713985486e-02	3.193723543286573763e-02
1.042000000000000000e+03	-4.049337252378949759e-02	3.197118039707070453e-02
1.043000000000000000e+03	-4.073073254020209699e-02	3.201257526170677575e-02
1.044000000000000000e+03	-4.048778287441206353e-02	3.204760611723716374e-02
1.045000000000000000e+03	-4.041769920973183744e-02	3.229676874116484825e-02
1.046000000000000000e+03	-3.988354540920689001e-02	3.227012831812810234e-02
1.047000000000000000e+03	-4.014291452949377004e-02	3.239297504856628040e-02
1.048000000000000000e+03	-3.986054623710422185e-02	3.246499335219897586e-02
1.049000000000000000e+03	-3.988605079512776153e-02	3.252241623566173162e-02
1.050000000000000000e+03	-3.954035649595469964e-02	3.259120031184283700e-02
1.051000000000000000e+03	-3.956324523074723765e-02	3.261471616983031147e-02
1.052000000000000000e+03	-3.940382633498758919e-02	3.248010256011723412e-02
1.053000000000000000e+03	-3.923425141287564116e-02	3.271024772250730878e-02
1.054000000000000000e+03	-3.910277598083385792e-02	3.270974723937171424e-02
1.055000000000000000e+03	-3.934035898169638973e-02	3.275490043925294997e-02
1.056000000000000000e+03	-3.894715454195871174e-02	3.273798865883842391e-02
1.057000000000000000e+03	-3.877211108948067086e-02	3.260532543833597613e-02
1.058000000000000000e+03	-3.884254244288526392e-02	3.280397010891090287e-02
1.059000000000000000e+03	-3.900446597401355242e-02	3.274118562322397147e-02
1.060000000000000000e+03	-3.878371828733408883e-02	3.275363782445914890e-02
1.061000000000000000e+03	-3.873640294033375842e-02	3.271720268377135976e-02
1.062000000000000000e+03	-3.848642020526733820e-02	3.271945613055379093e-02
1.063000000000000000e+03	-3.845887120982452445e-02	3.271533553744417760e-02
1.064000000000000000e+03	-3.898135517386890764e-02	3.267238563529392681e-02
1.065000000000000000e+03	-3.854750273505250235e-02	3.260462111642813132e-02
1.066000000000000000e+03	-3.831447891477876566e-02	3.267667822546319739e-02
1.067000000000000000e+03	-3.842420619772395074e-02	3.271494534106324931e-02
1.068000000000000000e+03	-3.845337022928672910e-02	3.269317108831241991e-02
1.069000000000000000e+03	-3.837079109818329614e-02	3.274279051356785569e-02
1.070000000000000000e+03	-3.848846231357510445e-02	3.251644555485453530e-02
1.071000000000000000e+03	-3.852250720147194080e-02	3.274124213014564105e-02
1.072000000000000000e+03	-3.848841740197504746e-02	3.256617207630098376e-02
1.073000000000000000e+03	-3.832556976764771306e-02	3.257265719958402084e-02
1.074000000000000000e+03	-3.862286598183773539e-02	3.262202672548487892e-02
1.075000000000000000e+03	-3.822873588687190211e-02	3.256676443715474795e-02
1.076000000000000000e+03	-3.811391126801155771e-02	3.258811346104029116e-02
1.077000000000000000e+03	-3.828685619748627839e-02	3.261630726607453457e-02
1.078000000000000000e+03	-3.828826438356465467e-02	3.263770824527403164e-02
1.079000000000000000e+03	-3.820876919973197061e-02	3.262247645478563024e-02
1.080000000000000000e+03	-3.826992975763850169e-02	3.250842741776784062e-02
1.081000000000000000e+03	-3.861857056561686374e-02	3.247209212610053380e-02
1.082000000000000000e+03	-3.880074934384468432e-02	3.258677257408046368e-02
1.083000000000000000e+03	-3.877900128523228962e-02	3.246049393185138771e-02
1.084000000000000000e+03	-3.905445472099271231e-02	3.229823768101905412e-02
1.085000000000000000e+03	-3.920328790894518634e-02	3.223614983793234023e-02
1.086000000000000000e+03	-3.900328964175737989e-02	3.221204685718961208e-02
1.087000000000000000e+03	-3.907322568254577300e-02	3.219091846422343639e-02
1.088000000000000000e+03	-3.915235446401037211e-02	3.216173789853884329e-02
1.089000000000000000e+03	-3.962679482523374930e-02	3.225066985189183055e-02
1.090000000000000000e+03	-3.931555026146078824e-02	3.195499434718258869e-02
1.091000000000000000e+03	-3.940133285765509696e-02	3.196076995054465686e-02
1.092000000000000000e+03	-3.968040980807854834e-02	3.191548993598512102e-02
1.093000000000000000e+03	-3.986610725844647041e-02	3.191664760398785911e-02
1.094000000000000000e+03	-4.041158721128536996e-02	3.165415483995713541e-02
1.095000000000000000e+03	-4.053734362098952715e-02	3.158644595399601879e-02
1.096000000000000000e+03	-4.059485170753610733e-02	3.157502029505048630e-02
1.097000000000000000e+03	-4.129101430018249086e-02	3.151721968918871214e-02
1.098000000000000000e+03	-4.124591383394708710e-02	3.148502321243588919e-02
1.099000000000000000e+03	-4.082774092477604866e-02	3.139792072142306989e-02
1.100000000000000000e+03	-4.125372971214909257e-02	3.127031168071547212e-02
1.101000000000000000e+03	-4.147143342766672347e-02	3.122218136774409722e-02
1.102000000000000000e+03	-4.175654221842307889e-02	3.115539810532864246e-02
1.103000000000000000e+03	-4.185997547917254258e-02	3.102676621947967131e-02
1.104000000000000000e+03	-4.209007626667368718e-02	3.102475342970465247e-02
1.105000000000000000e+03	-4.282234498829000369e-02	3.099270428237559105e-02
1.106000000000000000e+03	-4.262152424303912446e-02	3.090258239109160143e-02
1.107000000000000000e+03	-4.289286888154645455e-02	3.104694179854634861e-02
1.108000000000000000e+03	-4.264490176643389446e-02	3.084857545477070334e-02
1.109000000000000000e+03	-4.289631844929710225e-02	3.072808896013055902e-02
1.110000000000000000e+03	-4.344682551892301015e-02	3.063968988731025078e-02
1.111000000000000000e+03	-4.331701430254680796e-02	3.057339431499757343e-02
1.112000000000000000e+03	-4.341184907814872596e-02	3.058416387584082102e-02
1.113000000000000000e+03	-4.357511600214479530e-02	3.057509376687972402e-02
1.114000000000000000e+03	-4.434204687791760274e-02	3.053394058366749528e-02
1.115000000000000000e+03	-4.450638786225095955e-02	3.043897432207532880e-02
1.116000000000000000e+03	-4.442202316360190084e-02	3.041737032544119049e-02
1.117000000000000000e+03	-4.447722039682136530e-02	3.040591896191335505e-02
1.118000000000000000e+03	-4.435642100452261843e-02	3.036433497483959423e-02
1.119000000000000000e+03	-4.453763625799199433e-02	3.037524990778063885e-02
1.120000000000000000e+03	-4.461497287629317965e-02	3.031101840794337560e-02
1.121000000000000000e+03	-4.532345235721078891e-02	3.018452456054009428e-02
1.122000000000000000e+03	-4.487130040772342732e-02	3.023648232120273310e-02
1.123000000000000000e+03	-4.526792638320439877e-02	3.008800333510906061e-02
1.124000000000000000e+03	-4.534678613476448433e-02	3.012119263439489922e-02
1.125000000000000000e+03	-4.545696968886710904e-02	3.004758151976720179e-02
1.126000000000000000e+03	-4.539118554423461627e-02	2.997632653543290046e-02
1.127000000000000000e+03	-4.541529788251962713e-02	2.986089543344610034e-02
1.128000000000000000e+03	-4.567274162563523393e-02	2.992622834838871634e-02
1.129000000000000000e+03	-4.577041911529051987e-02	2.989159775789613713e-02
1.130000000000000000e+03	-4.583263306567139650e-02	2.982026453207254485e-02
1.131000000000000000e+03	-4.593246347572323141e-02	2.975686396519246213e-02
1.132000000000000000e+03	-4.591967831276850404e-02	2.954682611459232694e-02
1.133000000000000000e+03	-4.620228363309798747e-02	2.960558627270423043e-02
1.134000000000000000e+03	-4.610205568212479704e-02	2.948597417492828526e-02
1.135000000000000000e+03	-4.596829920122681712e-02	2.940290250710169209e-02
1.136000000000000000e+03	-4.620667681188299347e-02	2.937037667820791009e-02
1.137000000000000000e+03	-4.654708386407363507e-02	2.922280697719721251e-02
1.138000000000000000e+03	-4.615269220662573252e-02	2.906321857863979757e-02
1.139000000000000000e+03	-4.615043643105336962e-02	2.904922964467591615e-02
1.140000000000000000e+03	-4.619638699095814094e-02	2.906522345926111292e-02
1.141000000000000000e+03	-4.690989134163677660e-02	2.885185586211699155e-02
1.142000000000000000e+03	-4.686998948393359538e-02	2.890691115387294952e-02
1.143000000000000000e+03	-4.642753811531412367e-02	2.882269033896786917e-02
1.144000000000000000e+03	-4.647111739110304507e-02	2.882929883756588096e-02
1.145000000000000000e+03	-4.685014598802191010e-02	2.865697375587605150e-02
1.146000000000000000e+03	-4.699817515524055966e-02	2.856707517967962615e-02
1.147000000000000000e+03	-4.720757659230952197e-02	2.846835047322573628e-02
1.148000000000000000e+03	-4.693608170909834010e-02	2.844629520520919330e-02
1.149000000000000000e+03	-4.703775920471234967e-02	2.835971111954199708e-02
1.150000000000000000e+03	-4.739205736336923880e-02	2.826034174354007458e-02
1.151000000000000000e+03	-4.784486661806834629e-02	2.831857758532630581e-02
1.152000000000000000e+03	-4.816063588677960139e-02	2.816260344277165054e-02
1.153000000000000000e+03	-4.776450073809249131e-02	2.805116203273513159e-02
1.154000000000000000e+03	-4.778340215938527147e-02	2.803657420171840400e-02
1.155000000000000000e+03	-4.826629867004084834e-02	2.788499159243630621e-02
1.156000000000000000e+03	-4.806822158860195315e-02	2.782849643600758191e-02
1.157000000000000000e+03	-4.825091667295557107e-02	2.772585817897606913e-02
1.158000000000000000e+03	-4.845712484153210514e-02	2.776982506222538602e-02
1.159000000000000000e+03	-4.846622490222435298e-02	2.755902186815316693e-02
1.160000000000000000e+03	-4.847327691824732110e-02	2.755395857645054000e-02
1.161000000000000000e+03	-4.842496691271692272e-02	2.756844738041226359e-02
1.162000000000000000e+03	-4.870579192017810560e-02	2.749151917548007043e-02
1.163000000000000000e+03	-4.874215190020519950e-02	2.724893473324152895e-02
1.164000000000000000e+03	-4.892561140820926580e-02	2.731359013739498992e-02
1.165000000000000000e+03	-4.878348140405831812e-02	2.710239519761539415e-02
1.166000000000000000e+03	-4.905579239557558702e-02	2.717314748912741385e-02
1.167000000000000000e+03	-4.915613593590476005e-02	2.701259088352861784e-02
1.168000000000000000e+03	-4.926444099206236243e-02	2.691872448367619436e-02
1.169000000000000000e+03	-4.941200316601105508e-02	2.687933057334483677e-02
1.170000000000000000e+03	-4.943954407650102273e-02	2.671927546068504633e-02
1.171000000000000000e+03	-5.013192721437896571e-02	2.661312486429552246e-02
1.172000000000000000e+03	-4.960798371649348393e-02	2.668882177723240143e-02
1.173000000000000000e+03	-5.007486332320212202e-02	2.649427520301085928e-02
1.174000000000000000e+03	-4.993486662504238727e-02	2.639624657537441993e-02
1.175000000000000000e+03	-4.988500954560733808e-02	2.628209564340686782e-02
1.176000000000000000e+03	-5.023283611261000065e-02	2.630473978189709280e-02
1.177000000000000000e+03	-5.022128838010218171e-02	2.618667465997946697e-02
1.178000000000000000e+03	-5.034490044709218765e-02	2.598340050099087750e-02
1.179000000000000000e+03	-5.019636206663983385e-02	2.604388694184011505e-02
1.180000000000000000e+03	-5.062707251598617952e-02	2.604717656240750773e-02
1.181000000000000000e+03	-5.058143455757395379e-02	2.593863834044479039e-02
1.182000000000000000e+03	-5.066168398436168147e-02	2.576690418273679117e-02
1.183000000000000000e+03	-5.069261958492253528e-02	2.568936028601606983e-02
1.184000000000000000e+03	-5.104446673294090603e-02	2.558998467966908802e-02
1.185000000000000000e+03	-5.125904893592572037e-02	2.555056161231101033e-02
1.186000000000000000e+03	-5.129131416282970563e-02	2.549202218081896704e-02
1.187000000000000000e+03	-5.160431126554054782e-02	2.549664050088666298e-02
1.188000000000000000e+03	-5.165967300019088521e-02	2.534858373498075426e-02
1.189000000000000000e+03	-5.211860841806790351e-02	2.514849419217791635e-02
1.190000000000000000e+03	-5.222475009531403478e-02	2.511446067403252588e-02
1.191000000000000000e+03	-5.231103693947054822e-02	2.500349267815849333e-02
1.192000000000000000e+03	-5.226562221062382857e-02	2.496423918688388255e-02
1.193000000000000000e+03	-5.263864617192597073e-02	2.473602050657628879e-02
1.194000000000000000e+03	-5.307953591172875907e-02	2.453548281342564710e-02
1.195000000000000000e+03	-5.314814726030214764e-02	2.454994019506447425e-02
1.196000000000000000e+03	-5.345401904909619084e-02	2.446007270656836222e-02
1.197000000000000000e+03	-5.334011006168515312e-02	2.425002643156296683e-02
1.198000000000000000e+03	-5.374977857553749072e-02	2.422650520696654000e-02
1.199000000000000000e+03	-5.359637544649258067e-02	2.408084258713433234e-02
1.200000000000000000e+03	-5.406041168896119631e-02	2.395618731042172336e-02
1.201000000000000000e+03	-5.415986457993648973e-02	2.389003366151596849e-02
1.202000000000000000e+03	-5.451435665904492966e-02	2.373739508404901222e-02
1.203000000000000000e+03	-5.471234811377218010e-02	2.351954021994730887e-02
1.204000000000000000e+03	-5.495349895618552999e-02	2.351637020191721730e-02
1.205000000000000000e+03	-5.578820652297529492e-02	2.331251455789959404e-02
1.206000000000000000e+03	-5.602163462580754538e-02	2.326790003635821613e-02
1.207000000000000000e+03	-5.638883098138756933e-02	2.308782104596035847e-02
1.208000000000000000e+03	-5.632119371041814648e-02	2.300799172712155588e-02
1.209000000000000000e+03	-5.715134188225758083e-02	2.287134344784547135e-02
1.210000000000000000e+03	-5.764234597534804300e-02	2.284498013760592403e-02
1.211000000000000000e+03	-5.816180423466780353e-02	2.288853736345824313e-02
1.212000000000000000e+03	-5.867012523434518567e-02	2.259865925221866620e-02
1.213000000000000000e+03	-5.847661269000221929e-02	2.257535420041733090e-02
1.214000000000000000e+03	-5.903738857767801967e-02	2.257027444493737989e-02
1.215000000000000000e+03	-5.913053845226877436e-02	2.248858938390152495e-02
1.216000000000000000e+03	-5.940380295386584603e-02	2.243169418913665281e-02
1.217000000000000000e+03	-5.928335137721345294e-02	2.241073262474209404e-02
1.218000000000000000e+03	-5.978440194252482298e-02	2.229402962330409924e-02
1.219000000000000000e+03	-5.953590784057980617e-02	2.235361387706219852e-02
1.220000000000000000e+03	-5.961150567771603820e-02	2.210703486218609792e-02
1.221000000000000000e+03	-6.016049218516481695e-02	2.212689722488780583e-02
1.222000000000000000e+03	-6.043369123535768939e-02	2.205227952412086925e-02
1.223000000000000000e+03	-6.065381513401648522e-02	2.189955974293334232e-02
1.224000000000000000e+03	-6.143782023926602776e-02	2.181292663580445407e-02
1.225000000000000000e+03	-6.122726697561584747e-02	2.178308529347207714e-02
1.226000000000000000e+03	-6.201361145955499449e-02	2.173889832729737279e-02
1.227000000000000000e+03	-6.208122578049213303e-02	2.169151056305553688e-02
1.228000000000000000e+03	-6.230717383962286471e-02	2.173076047228101118e-02
1.229000000000000000e+03	-6.280200370409708133e-02	2.157044349107012024e-02
1.230000000000000000e+03	-6.285869552677078587e-02	2.162818367808841055e-02
1.231000000000000000e+03	-6.314825373287537291e-02	2.153018653114945752e-02
1.232000000000000000e+03	-6.347349847621536201e-02	2.146488466228298544e-02
1.233000000000000000e+03	-6.410246683045375815e-02	2.147011089451376573e-02
1.234000000000000000e+03	-6.427288721379229020e-02	2.133613816808009600e-02
1.235000000000000000e+03	-6.439911539647849570e-02	2.137553013163001614e-02
1.236000000000000000e+03	-6.444754827152573973e-02	2.134174333461975534e-02
1.237000000000000000e+03	-6.430523137453011961e-02	2.122850981927077232e-02
1.238000000000000000e+03	-6.439794385358785234e-02	2.128079702251011937e-02
1.239000000000000000e+03	-6.464524586815227625e-02	2.119971648728529584e-02
1.240000000000000000e+03	-6.485689245828837879e-02	2.116468762053930891e-02
1.241000000000000000e+03	-6.488836983867861397e-02	2.109114409790338249e-02
1.242000000000000000e+03	-6.526677518343278195e-02	2.104179687376265748e-02
1.243000000000000000e+03	-6.544507411563656174e-02	2.107879616236336615e-02
1.244000000000000000e+03	-6.547619605642646112e-02	2.098010459183138193e-02
1.245000000000000000e+03	-6.566247446930938148e-02	2.108630573165993713e-02
1.246000000000000000e+03	-6.586851356301445803e-02	2.097205587661398959e-02
1.247000000000000000e+03	-6.559816223955693137e-02	2.090690114549802192e-02
1.248000000000000000e+03	-6.570549949353990393e-02	2.095147817808412291e-02
1.249000000000000000e+03	-6.628364084306057058e-02	2.095424327519642207e-02
1.250000000000000000e+03	-6.590721210045960565e-02	2.091140887182925054e-02
1.251000000000000000e+03	-6.594838608540806724e-02	2.093593054637127998e-02
1.252000000000000000e+03	-6.624277772282691212e-02	2.094457638196449423e-02
1.253000000000000000e+03	-6.606122393828613160e-02	2.087459888409327544e-02
1.254000000000000000e+03	-6.624591123130119108e-02	2.093485827936353641e-02
1.255000000000000000e+03	-6.608214375241809602e-02	2.099938961718550087e-02
1.256000000000000000e+03	-6.589604178548544300e-02	2.096115322798722952e-02
1.257000000000000000e+03	-6.597237296660056483e-02	2.110726836119899974e-02
1.258000000000000000e+03	-6.564884004240577331e-02	2.121444039069553603e-02
1.259000000000000000e+03	-6.601165886627505253e-02	2.113799508815467423e-02
1.260000000000000000e+03	-6.615843186398083497e-02	2.119243285755043754e-02
1.261000000000000000e+03	-6.638019476092762994e-02	2.118822989757172121e-02
1.262000000000000000e+03	-6.652737198916368333e-02	2.131301104041058436e-02
1.263000000000000000e+03	-6.645525280199658658e-02	2.119287697708224436e-02
1.264000000000000000e+03	-6.633180358443309388e-02	2.148319220517229747e-02
1.265000000000000000e+03	-6.647639057190499190e-02	2.149060674997471318e-02
1.266000000000000000e+03	-6.658872299791089577e-02	2.156791542920188584e-02
1.267000000000000000e+03	-6.634097645446074276e-02	2.168041072829866855e-02
1.268000000000000000e+03	-6.608258849426409953e-02	2.179004236768092642e-02
1.269000000000000000e+03	-6.635025242690475999e-02	2.188036755003032810e-02
1.270000000000000000e+03	-6.601002888707126204e-02	2.193899718885338607e-02
1.271000000000000000e+03	-6.551731140898045536e-02	2.190928097393920332e-02
1.272000000000000000e+03	-6.581569625913066823e-02	2.200050591852453427e-02
1.273000000000000000e+03	-6.610975042037185723e-02	2.211010075616080470e-02
1.274000000000000000e+03	-6.578725931436178731e-02	2.209473985981697669e-02
1.275000000000000000e+03	-6.651598434270042381e-02	2.208077379012463731e-02
1.276000000000000000e+03	-6.632350008944462583e-02	2.224945169173466950e-02
1.277000000000000000e+03	-6.660506216496495102e-02	2.231376420166489988e-02
1.278000000000000000e+03	-6.657662425135085771e-02	2.243096832415057001e-02
1.279000000000000000e+03	-6.621879330701135880e-02	2.236259893645163935e-02
1.280000000000000000e+03	-6.645040426343237772e-02	2.252969000409583630e-02
1.281000000000000000e+03	-6.641240226053732321e-02	2.260547198098248819e-02
1.282000000000000000e+03	-6.608333957651739421e-02	2.267811260640629004e-02
1.283000000000000000e+03	-6.593986267031319570e-02	2.280948486489932023e-02
1.284000000000000000e+03	-6.569209933854561201e-02	2.298942583601567072e-02
1.285000000000000000e+03	-6.597827651074331112e-02	2.304072246721061354e-02
1.286000000000000000e+03	-6.554970837315717003e-02	2.323092698224108951e-02
1.287000000000000000e+03	-6.517206126007542288e-02	2.332748406161257171e-02
1.288000000000000000e+03	-6.510292333596583159e-02	2.350305841475419655e-02
1.289000000000000000e+03	-6.519127466266674831e-02	2.359917077254701165e-02
1.290000000000000000e+03	-6.518946928288330001e-02	2.366276175094065085e-02
1.291000000000000000e+03	-6.565154737700421017e-02	2.362311968493702174e-02
1.292000000000000000e+03	-6.537754688377832302e-02	2.382333595139975863e-02
1.293000000000000000e+03	-6.544069878127448114e-02	2.394789295261617879e-02
1.294000000000000000e+03	-6.550727867150218930e-02	2.386741940344523985e-02
1.295000000000000000e+03	-6.550960116806173184e-02	2.392163338676042347e-02
1.296000000000000000e+03	-6.584519982654925274e-02	2.406455218666764609e-02
1.297000000000000000e+03	-6.539909205388104441e-02	2.400692759895163911e-02
1.298000000000000000e+03	-6.489347845830521766e-02	2.417158635617311022e-02
1.299000000000000000e+03	-6.536829479161504475e-02	2.418938192960276221e-02
1.300000000000000000e+03	-6.549192133989698017e-02	2.409490498176040246e-02
1.301000000000000000e+03	-6.525386775331107336e-02	2.419178476650703236e-02
1.302000000000000000e+03	-6.533504161526404452e-02	2.429837458508006184e-02
1.303000000000000000e+03	-6.542063089473185156e-02	2.435718332521231988e-02
