# legendlabel: $A e^{-k/\tau}$
# description: 
# m=0.9938337072239355, tau=646.6859173971507[ms]
# fitrange: 1 <= k <= 5000[4.0ms]
# function: $A e^{-k/\tau}$
# 	with parameters:
# 		tau = 646.6859173971507
# 		A = 0.9692993494176645
# 
# legendlabel: $A e^{-k/\tau} + O$
# description: 
# m=0.994261478039535, tau=695.0416806050425[ms]
# fitrange: 1 <= k <= 2999[4.0ms]
# function: $A e^{-k/\tau} + O$
# 	with parameters:
# 		tau = 695.0416806050425
# 		A = 0.9901016772895169
# 		O = -0.024830960041080253
# 
# 1_steps[4.0ms]	2_coefficients	3_stderrs	4_coefficients	5_stderrs
2.850000000000000000e+02	1.810509910239223030e-01	2.950648560258499475e-02	nan	nan
2.860000000000000000e+02	1.796153115978667558e-01	2.939149491264220204e-02	nan	nan
2.870000000000000000e+02	1.780850608412026248e-01	2.940588982547255939e-02	nan	nan
2.880000000000000000e+02	1.766366150273033231e-01	2.909780926938759435e-02	nan	nan
2.890000000000000000e+02	1.749667240617757691e-01	2.911760805879877109e-02	nan	nan
2.900000000000000000e+02	1.737182160422443555e-01	2.892425395530433957e-02	nan	nan
2.910000000000000000e+02	1.724394341521913454e-01	2.876501603595681134e-02	nan	nan
2.920000000000000000e+02	1.705196264342103141e-01	2.855125616929280602e-02	nan	nan
2.930000000000000000e+02	1.692794535538215406e-01	2.835124633073378767e-02	nan	nan
2.940000000000000000e+02	1.676694538522439937e-01	2.813516458917482421e-02	nan	nan
2.950000000000000000e+02	1.665076799766338489e-01	2.799699164280536334e-02	nan	nan
2.960000000000000000e+02	1.647034773052117318e-01	2.796840907246594954e-02	nan	nan
2.970000000000000000e+02	1.633347159440207697e-01	2.773618014299767537e-02	nan	nan
2.980000000000000000e+02	1.622319047347884902e-01	2.782645634136313856e-02	nan	nan
2.990000000000000000e+02	1.605902218516517543e-01	2.752746708082392038e-02	nan	nan
3.000000000000000000e+02	1.594261395340513254e-01	2.755183306005826518e-02	nan	nan
3.010000000000000000e+02	1.580789472727126554e-01	2.738584295367042787e-02	1.661608164722108150e-01	2.881471595064701366e-02
3.020000000000000000e+02	1.567558415628554080e-01	2.732345020555306675e-02	nan	nan
3.030000000000000000e+02	1.557551723005417832e-01	2.720317738418790571e-02	nan	nan
3.040000000000000000e+02	1.541587213593476613e-01	2.715861040896917766e-02	nan	nan
3.050000000000000000e+02	1.532053301654990318e-01	2.697855155601040431e-02	nan	nan
3.060000000000000000e+02	1.519574322921723730e-01	2.687754624949862878e-02	nan	nan
3.070000000000000000e+02	1.509682499354126350e-01	2.681112513130059702e-02	nan	nan
3.080000000000000000e+02	1.492118480311910578e-01	2.678285564621118997e-02	nan	nan
3.090000000000000000e+02	1.481364901227456010e-01	2.665607309545188486e-02	nan	nan
3.100000000000000000e+02	1.466792692012440225e-01	2.662849969027143021e-02	nan	nan
3.110000000000000000e+02	1.459441700637849615e-01	2.648310387100942173e-02	nan	nan
3.120000000000000000e+02	1.444289164096551614e-01	2.642274437890373973e-02	nan	nan
3.130000000000000000e+02	1.429645680394840690e-01	2.630110995104744179e-02	nan	nan
3.140000000000000000e+02	1.421642986414310417e-01	2.625947537181355304e-02	nan	nan
3.150000000000000000e+02	1.406293371088087329e-01	2.622108583480701333e-02	nan	nan
3.160000000000000000e+02	1.396096728781635599e-01	2.615045313230345697e-02	nan	nan
3.170000000000000000e+02	1.385092334880425047e-01	2.617208601267748125e-02	nan	nan
3.180000000000000000e+02	1.375484707957986830e-01	2.608230539326836239e-02	nan	nan
3.190000000000000000e+02	1.364052918052642560e-01	2.615188017901991235e-02	nan	nan
3.200000000000000000e+02	1.347506515677752703e-01	2.612205396995168072e-02	nan	nan
3.210000000000000000e+02	1.335602892977095502e-01	2.615788480836999177e-02	nan	nan
3.220000000000000000e+02	1.324671264278020066e-01	2.604327273442543986e-02	nan	nan
3.230000000000000000e+02	1.313991342100092052e-01	2.598872636053738833e-02	nan	nan
3.240000000000000000e+02	1.300095531507740598e-01	2.611419831795023724e-02	nan	nan
3.250000000000000000e+02	1.294586882642127790e-01	2.607422886387119818e-02	nan	nan
3.260000000000000000e+02	1.280849447778832639e-01	2.597927961776002118e-02	nan	nan
3.270000000000000000e+02	1.269478913432527944e-01	2.598782887535647235e-02	nan	nan
3.280000000000000000e+02	1.258156656687268726e-01	2.593630660900459253e-02	nan	nan
3.290000000000000000e+02	1.248164338570665610e-01	2.604296255869736898e-02	nan	nan
3.300000000000000000e+02	1.235660405867511358e-01	2.600285936567034786e-02	nan	nan
3.310000000000000000e+02	1.227001169332538055e-01	2.599998074040927448e-02	nan	nan
3.320000000000000000e+02	1.213218341701986364e-01	2.598526874419285204e-02	nan	nan
3.330000000000000000e+02	1.202808037738679336e-01	2.612659353677027063e-02	nan	nan
3.340000000000000000e+02	1.196683922098141367e-01	2.598770753920602930e-02	nan	nan
3.350000000000000000e+02	1.183221864900690923e-01	2.588679685522202178e-02	nan	nan
3.360000000000000000e+02	1.171500187969107126e-01	2.608073930532666188e-02	nan	nan
3.370000000000000000e+02	1.160845656017773092e-01	2.579423420446482970e-02	nan	nan
3.380000000000000000e+02	1.150146696519076944e-01	2.600150871629308691e-02	nan	nan
3.390000000000000000e+02	1.139726605967598949e-01	2.585905582567612007e-02	nan	nan
3.400000000000000000e+02	1.129809842149814558e-01	2.580185795351675609e-02	nan	nan
3.410000000000000000e+02	1.119719366582341974e-01	2.588936919633920072e-02	nan	nan
3.420000000000000000e+02	1.107740356810799354e-01	2.569510796990602183e-02	nan	nan
3.430000000000000000e+02	1.097087438651212637e-01	2.572768117729562140e-02	nan	nan
3.440000000000000000e+02	1.085166236778484228e-01	2.567484142622318555e-02	nan	nan
3.450000000000000000e+02	1.069308796415324725e-01	2.565216673358261187e-02	nan	nan
3.460000000000000000e+02	1.061544980009605232e-01	2.563829445289413436e-02	nan	nan
3.470000000000000000e+02	1.048279912164823829e-01	2.549519371621884745e-02	nan	nan
3.480000000000000000e+02	1.034898421078996184e-01	2.553811186175151612e-02	nan	nan
3.490000000000000000e+02	1.022280158079288820e-01	2.562879169534755877e-02	nan	nan
3.500000000000000000e+02	1.008734040939771315e-01	2.567148831189638297e-02	nan	nan
3.510000000000000000e+02	9.970889095260111745e-02	2.561030154834881278e-02	nan	nan
3.520000000000000000e+02	9.856687280974557597e-02	2.556470267797329721e-02	nan	nan
3.530000000000000000e+02	9.722551622537359273e-02	2.549626108529701521e-02	nan	nan
3.540000000000000000e+02	9.633586772308458390e-02	2.544285403392314640e-02	nan	nan
3.550000000000000000e+02	9.516331258653790148e-02	2.563921249197093077e-02	nan	nan
3.560000000000000000e+02	9.394163806312373632e-02	2.543737030236568192e-02	nan	nan
3.570000000000000000e+02	9.288811100455843239e-02	2.533327377775107178e-02	nan	nan
3.580000000000000000e+02	9.142941630190069835e-02	2.548818346292575088e-02	nan	nan
3.590000000000000000e+02	9.056586765355760515e-02	2.549265911107839733e-02	nan	nan
3.600000000000000000e+02	8.951149789456327999e-02	2.542402691240446336e-02	nan	nan
3.610000000000000000e+02	8.830804683248463793e-02	2.545184394611538919e-02	nan	nan
3.620000000000000000e+02	8.762091148517833772e-02	2.539664795309564890e-02	nan	nan
3.630000000000000000e+02	8.611232557383943775e-02	2.537948545409504653e-02	nan	nan
3.640000000000000000e+02	8.503860781171931893e-02	2.540213579145231965e-02	nan	nan
3.650000000000000000e+02	8.408381656116239999e-02	2.539135142978383650e-02	nan	nan
3.660000000000000000e+02	8.316804672942224030e-02	2.524421073784277950e-02	nan	nan
3.670000000000000000e+02	8.174800575503640698e-02	2.524580323981571311e-02	nan	nan
3.680000000000000000e+02	8.088064778146211720e-02	2.518425190703472982e-02	nan	nan
3.690000000000000000e+02	7.997318991152826961e-02	2.531239787292692209e-02	nan	nan
3.700000000000000000e+02	7.878337777333585534e-02	2.515016900569526717e-02	nan	nan
3.710000000000000000e+02	7.745420939781058611e-02	2.516167206776434920e-02	nan	nan
3.720000000000000000e+02	7.642433323805204737e-02	2.516642199771190053e-02	nan	nan
3.730000000000000000e+02	7.510541921706395674e-02	2.507319714365833715e-02	nan	nan
3.740000000000000000e+02	7.420237859647135781e-02	2.503997926845416208e-02	nan	nan
3.750000000000000000e+02	7.293085042755469150e-02	2.492132752318026306e-02	nan	nan
3.760000000000000000e+02	7.169411887831625418e-02	2.502862336657369832e-02	nan	nan
3.770000000000000000e+02	7.053770030939640612e-02	2.501776559493444629e-02	nan	nan
3.780000000000000000e+02	6.984611615789476646e-02	2.507831247820715634e-02	nan	nan
3.790000000000000000e+02	6.866275911758089323e-02	2.517579148345806470e-02	nan	nan
3.800000000000000000e+02	6.756222067327362357e-02	2.527303958115527382e-02	nan	nan
3.810000000000000000e+02	6.621505530459308175e-02	2.538410945073048611e-02	nan	nan
3.820000000000000000e+02	6.525376152568637678e-02	2.541760353660694333e-02	nan	nan
3.830000000000000000e+02	6.445632689543240312e-02	2.562031206893197050e-02	nan	nan
3.840000000000000000e+02	6.352489643507677752e-02	2.558901242739008292e-02	nan	nan
3.850000000000000000e+02	6.271166916453735363e-02	2.551567913210324792e-02	nan	nan
3.860000000000000000e+02	6.176612697359242649e-02	2.581148951734680078e-02	nan	nan
3.870000000000000000e+02	6.085704049830603646e-02	2.578885512313430425e-02	nan	nan
3.880000000000000000e+02	5.977692349125505317e-02	2.586342857262994080e-02	nan	nan
3.890000000000000000e+02	5.886375126856200485e-02	2.602834141364543385e-02	nan	nan
3.900000000000000000e+02	5.870694672833452060e-02	2.619107993119028366e-02	nan	nan
3.910000000000000000e+02	5.735659951759708441e-02	2.627148158542060713e-02	nan	nan
3.920000000000000000e+02	5.637993800596675931e-02	2.641722784441679836e-02	nan	nan
3.930000000000000000e+02	5.543857739179176847e-02	2.644695312137923526e-02	nan	nan
3.940000000000000000e+02	5.446454922669431709e-02	2.652496089308856858e-02	nan	nan
3.950000000000000000e+02	5.364897185995619322e-02	2.666518730017451017e-02	nan	nan
3.960000000000000000e+02	5.286978433685113332e-02	2.664886158981224704e-02	nan	nan
3.970000000000000000e+02	5.178203612981084614e-02	2.673417470998802267e-02	nan	nan
3.980000000000000000e+02	5.096331033706108515e-02	2.669539559325563582e-02	nan	nan
3.990000000000000000e+02	5.008859928636377745e-02	2.673133917957877179e-02	nan	nan
4.000000000000000000e+02	4.929867539604289306e-02	2.697794850153253932e-02	nan	nan
4.010000000000000000e+02	4.879180472323467466e-02	2.706273524592335208e-02	5.205854049910685344e-02	2.816591787231351174e-02
4.020000000000000000e+02	4.824354018313180281e-02	2.694286792552598800e-02	nan	nan
4.030000000000000000e+02	4.782604550861933868e-02	2.700873843851070780e-02	nan	nan
4.040000000000000000e+02	4.705564321280873014e-02	2.697818737045099696e-02	nan	nan
4.050000000000000000e+02	4.639018211996103619e-02	2.707172472303194521e-02	nan	nan
4.060000000000000000e+02	4.562434513905037903e-02	2.707055105275156526e-02	nan	nan
4.070000000000000000e+02	4.459846400643661252e-02	2.707276572103363768e-02	nan	nan
4.080000000000000000e+02	4.387591510423616975e-02	2.717367775325078491e-02	nan	nan
4.090000000000000000e+02	4.306910248163621502e-02	2.721047295408498407e-02	nan	nan
4.100000000000000000e+02	4.248498444207464420e-02	2.723224893546715916e-02	nan	nan
4.110000000000000000e+02	4.114003367064283934e-02	2.743731378136250731e-02	nan	nan
4.120000000000000000e+02	4.071354789180421652e-02	2.737148190911941822e-02	nan	nan
4.130000000000000000e+02	3.978506991975705454e-02	2.735966904071414005e-02	nan	nan
4.140000000000000000e+02	3.927457376022581298e-02	2.752195237001761260e-02	nan	nan
4.150000000000000000e+02	3.818235842756546872e-02	2.743844926703590745e-02	nan	nan
4.160000000000000000e+02	3.774061585820222969e-02	2.758081236195593713e-02	nan	nan
4.170000000000000000e+02	3.630461605816681647e-02	2.770092359018511488e-02	nan	nan
4.180000000000000000e+02	3.574309791543928139e-02	2.771381423047651268e-02	nan	nan
4.190000000000000000e+02	3.544665630220743963e-02	2.773585431543729163e-02	nan	nan
4.200000000000000000e+02	3.478285368427767171e-02	2.768348447195083037e-02	nan	nan
4.210000000000000000e+02	3.406482268091868409e-02	2.778795048134635390e-02	nan	nan
4.220000000000000000e+02	3.348976637888450431e-02	2.787679204310635275e-02	nan	nan
4.230000000000000000e+02	3.248272758008938915e-02	2.767172043171252718e-02	nan	nan
4.240000000000000000e+02	3.217265580890402848e-02	2.789348498479192473e-02	nan	nan
4.250000000000000000e+02	3.154949426021826098e-02	2.791827531940106397e-02	nan	nan
4.260000000000000000e+02	3.077511770715089454e-02	2.797655286569207880e-02	nan	nan
4.270000000000000000e+02	3.015700809445119243e-02	2.786977938369808797e-02	nan	nan
4.280000000000000000e+02	2.945387410897726960e-02	2.798408696083969777e-02	nan	nan
4.290000000000000000e+02	2.881506711399397375e-02	2.814058021792197745e-02	nan	nan
4.300000000000000000e+02	2.850941953226775877e-02	2.802896227587299560e-02	nan	nan
4.310000000000000000e+02	2.749975313377303610e-02	2.791971852933924914e-02	nan	nan
4.320000000000000000e+02	2.674932162488919546e-02	2.782066656017206582e-02	nan	nan
4.330000000000000000e+02	2.621777012039472332e-02	2.795698343482772366e-02	nan	nan
4.340000000000000000e+02	2.603959885394379475e-02	2.789387638793639282e-02	nan	nan
4.350000000000000000e+02	2.498571148591371971e-02	2.774059040690457154e-02	nan	nan
4.360000000000000000e+02	2.422534565749715624e-02	2.785332668482403198e-02	nan	nan
4.370000000000000000e+02	2.380638040886863885e-02	2.787608943831725375e-02	nan	nan
4.380000000000000000e+02	2.345252598805608324e-02	2.778667370054251073e-02	nan	nan
4.390000000000000000e+02	2.276254746108088978e-02	2.772253555706819667e-02	nan	nan
4.400000000000000000e+02	2.248356533299336601e-02	2.768559320661367201e-02	nan	nan
4.410000000000000000e+02	2.121674272810714079e-02	2.775356590647753280e-02	nan	nan
4.420000000000000000e+02	2.130116999786808504e-02	2.759813086326877787e-02	nan	nan
4.430000000000000000e+02	2.040193623227593359e-02	2.769732514120856054e-02	nan	nan
4.440000000000000000e+02	1.984891615957720679e-02	2.746595703579901571e-02	nan	nan
4.450000000000000000e+02	1.989467147903412406e-02	2.736350630799820952e-02	nan	nan
4.460000000000000000e+02	1.906152469312700354e-02	2.728819761532784438e-02	nan	nan
4.470000000000000000e+02	1.837917092311403336e-02	2.725296777911629872e-02	nan	nan
4.480000000000000000e+02	1.797871872937838525e-02	2.724497708782496960e-02	nan	nan
4.490000000000000000e+02	1.756771111682084094e-02	2.715635740370036730e-02	nan	nan
4.500000000000000000e+02	1.711549689589601450e-02	2.714195415958328694e-02	nan	nan
4.510000000000000000e+02	1.643926094222796647e-02	2.707349269813388512e-02	nan	nan
4.520000000000000000e+02	1.599960649884080155e-02	2.708619845846180901e-02	nan	nan
4.530000000000000000e+02	1.563152282989339198e-02	2.716375107785166249e-02	nan	nan
4.540000000000000000e+02	1.523631167596282456e-02	2.705920336091808057e-02	nan	nan
4.550000000000000000e+02	1.499377106932660644e-02	2.721360731314902137e-02	nan	nan
4.560000000000000000e+02	1.425208146247044540e-02	2.713719936541168776e-02	nan	nan
4.570000000000000000e+02	1.372627239587808148e-02	2.711710235206477373e-02	nan	nan
4.580000000000000000e+02	1.390769699822247754e-02	2.708371300677495791e-02	nan	nan
4.590000000000000000e+02	1.343814873774969512e-02	2.720733074853099245e-02	nan	nan
4.600000000000000000e+02	1.283724989438026279e-02	2.705247917487182963e-02	nan	nan
4.610000000000000000e+02	1.261229083031219569e-02	2.692289078918655432e-02	nan	nan
4.620000000000000000e+02	1.211911330063940133e-02	2.693625559675226142e-02	nan	nan
4.630000000000000000e+02	1.146714374164746128e-02	2.688550990553303585e-02	nan	nan
4.640000000000000000e+02	1.122259749613754506e-02	2.690280897818697267e-02	nan	nan
4.650000000000000000e+02	1.062988233461546229e-02	2.679100787840777570e-02	nan	nan
4.660000000000000000e+02	1.009385308928066952e-02	2.693630886849399109e-02	nan	nan
4.670000000000000000e+02	1.002909552928499259e-02	2.685799710283075931e-02	nan	nan
4.680000000000000000e+02	9.274208729597638312e-03	2.685240372216600446e-02	nan	nan
4.690000000000000000e+02	8.508574416402634247e-03	2.693437853869739759e-02	nan	nan
4.700000000000000000e+02	8.413325765006390844e-03	2.679337843031961292e-02	nan	nan
4.710000000000000000e+02	8.246693880039604810e-03	2.696272898943761001e-02	nan	nan
4.720000000000000000e+02	7.436483553268286029e-03	2.715396836243694559e-02	nan	nan
4.730000000000000000e+02	6.928217491596662218e-03	2.710041754477069895e-02	nan	nan
4.740000000000000000e+02	6.556031525579190770e-03	2.719659613193540354e-02	nan	nan
4.750000000000000000e+02	6.147163800592788004e-03	2.720892692000499366e-02	nan	nan
4.760000000000000000e+02	6.146853316316614260e-03	2.736905291086498548e-02	nan	nan
4.770000000000000000e+02	5.408798320338308215e-03	2.735258049615233583e-02	nan	nan
4.780000000000000000e+02	5.163160350910743143e-03	2.762552102179912164e-02	nan	nan
4.790000000000000000e+02	5.036843604030454176e-03	2.757263537933639722e-02	nan	nan
4.800000000000000000e+02	4.386854491857374201e-03	2.780619178365100613e-02	nan	nan
4.810000000000000000e+02	4.335389618580674786e-03	2.772087760024247866e-02	nan	nan
4.820000000000000000e+02	3.967435542985377206e-03	2.786797928735560911e-02	nan	nan
4.830000000000000000e+02	3.552195002019656322e-03	2.790904209273620262e-02	nan	nan
4.840000000000000000e+02	3.659150644604894538e-03	2.805321810681670608e-02	nan	nan
4.850000000000000000e+02	3.016641573773996658e-03	2.812172050357634664e-02	nan	nan
4.860000000000000000e+02	2.856430471068545363e-03	2.833415071512664432e-02	nan	nan
4.870000000000000000e+02	2.659563654307659040e-03	2.838385513807428415e-02	nan	nan
4.880000000000000000e+02	2.273492892637135436e-03	2.855426326553480929e-02	nan	nan
4.890000000000000000e+02	1.546134774069435293e-03	2.864849726836854460e-02	nan	nan
4.900000000000000000e+02	1.465153495626381154e-03	2.892963007936283359e-02	nan	nan
4.910000000000000000e+02	1.141351989020514225e-03	2.904501650771546678e-02	nan	nan
4.920000000000000000e+02	7.142890014145503392e-04	2.915325590480415119e-02	nan	nan
4.930000000000000000e+02	9.388311995532416581e-04	2.929984342256292118e-02	nan	nan
4.940000000000000000e+02	8.049040144340741110e-04	2.935128683645122499e-02	nan	nan
4.950000000000000000e+02	-2.276165848403011172e-04	2.949522148595795298e-02	nan	nan
4.960000000000000000e+02	-3.682381434224474281e-04	2.967965397183102913e-02	nan	nan
4.970000000000000000e+02	-7.429117869585860406e-04	2.979593255967631985e-02	nan	nan
4.980000000000000000e+02	-1.264692369254138971e-03	2.985008721658793246e-02	nan	nan
4.990000000000000000e+02	-1.284399493623322643e-03	3.003867447669551424e-02	nan	nan
5.000000000000000000e+02	-1.790900471966835840e-03	3.027306224213306696e-02	nan	nan
5.010000000000000000e+02	-1.500873980127756524e-03	3.046305138380529798e-02	-7.018052464004776109e-04	3.174480608848676000e-02
5.020000000000000000e+02	-2.552791359831998834e-03	3.073789457675963482e-02	nan	nan
5.030000000000000000e+02	-2.929797781075787859e-03	3.091241812620772883e-02	nan	nan
5.040000000000000000e+02	-3.343137304483209844e-03	3.104621262152941485e-02	nan	nan
5.050000000000000000e+02	-3.663396267063720284e-03	3.112298897705283868e-02	nan	nan
5.060000000000000000e+02	-3.579502690458505505e-03	3.108461458477913830e-02	nan	nan
5.070000000000000000e+02	-4.204007974659315985e-03	3.145654250271908564e-02	nan	nan
5.080000000000000000e+02	-4.638891773377029973e-03	3.175466960160229501e-02	nan	nan
5.090000000000000000e+02	-5.122457945295627764e-03	3.184152727718686515e-02	nan	nan
5.100000000000000000e+02	-5.220984172630160729e-03	3.203327722816942669e-02	nan	nan
5.110000000000000000e+02	-5.108740547283094346e-03	3.217830648130256405e-02	nan	nan
5.120000000000000000e+02	-5.355437774706142337e-03	3.238656063714179245e-02	nan	nan
5.130000000000000000e+02	-5.977025874463115160e-03	3.248398765885228412e-02	nan	nan
5.140000000000000000e+02	-6.357262202911629148e-03	3.272686399554244202e-02	nan	nan
5.150000000000000000e+02	-6.663895090850108227e-03	3.302026773986359298e-02	nan	nan
5.160000000000000000e+02	-7.304997709837129753e-03	3.300754176254855343e-02	nan	nan
5.170000000000000000e+02	-7.749665361344212564e-03	3.328666304624544603e-02	nan	nan
5.180000000000000000e+02	-7.547912501751336163e-03	3.357964506701840990e-02	nan	nan
5.190000000000000000e+02	-8.453820196781291693e-03	3.368676755899263631e-02	nan	nan
5.200000000000000000e+02	-8.619943073683283136e-03	3.391426099410419642e-02	nan	nan
5.210000000000000000e+02	-9.123274229933156509e-03	3.403134269409096441e-02	nan	nan
5.220000000000000000e+02	-9.404792448874729413e-03	3.434879974837805328e-02	nan	nan
5.230000000000000000e+02	-1.013578264933223151e-02	3.443667247460101277e-02	nan	nan
5.240000000000000000e+02	-1.024686004905171754e-02	3.462491062481889981e-02	nan	nan
5.250000000000000000e+02	-1.037862248236179688e-02	3.480958535075739241e-02	nan	nan
5.260000000000000000e+02	-1.104712685085610345e-02	3.493762150100506586e-02	nan	nan
5.270000000000000000e+02	-1.126356821691654533e-02	3.525184267865028725e-02	nan	nan
5.280000000000000000e+02	-1.217670196062244602e-02	3.535424657161301276e-02	nan	nan
5.290000000000000000e+02	-1.234379721915020503e-02	3.548860227716568033e-02	nan	nan
5.300000000000000000e+02	-1.281690972602199385e-02	3.574403041524971264e-02	nan	nan
5.310000000000000000e+02	-1.314883207863290146e-02	3.603373241099329383e-02	nan	nan
5.320000000000000000e+02	-1.307712942957967028e-02	3.614088540619991852e-02	nan	nan
5.330000000000000000e+02	-1.377087161736964549e-02	3.636239700621148041e-02	nan	nan
5.340000000000000000e+02	-1.378196857828870026e-02	3.659077559222504578e-02	nan	nan
5.350000000000000000e+02	-1.429085566953695874e-02	3.678293280079097949e-02	nan	nan
5.360000000000000000e+02	-1.456782802361771337e-02	3.683491226021989168e-02	nan	nan
5.370000000000000000e+02	-1.509508293257418553e-02	3.697725486591849076e-02	nan	nan
5.380000000000000000e+02	-1.488160963330933950e-02	3.713578058550462413e-02	nan	nan
5.390000000000000000e+02	-1.509733624311291114e-02	3.718533956200414936e-02	nan	nan
