# Mr. Estimator v0.1.4
# ------------------------------------------------------------------------
# legendlabel: mydat Fit Exponential
# ------------------------------------------------------------------------
# description: mydat
# m = 0.9939981929202228
# tau = 664.4639338505722 [ms]
# fitrange: 1 <= k <= 5000 [4ms]
# function: $|A| e^{-k/\tau}$
# 	tau [ms]   = 664.4639338505722
# 	A          = 0.9795340892436178
# 
# ------------------------------------------------------------------------
# legendlabel: mydat Fit Exp+Offset
# ------------------------------------------------------------------------
# description: mydat
# m = 0.9946738350015476
# tau = 749.0076236623656 [ms]
# fitrange: 1 <= k <= 3000 [4ms]
# function: $|A| e^{-k/\tau} + O$
# 	tau [ms]   = 749.0076236623656
# 	A          = -0.9808506442087468
# 	O          = -0.03010357084595713
# 
# ------------------------------------------------------------------------
# Data
# ------------------------------------------------------------------------
# 1_steps[1ms]	2_coefficients	3_stderrs	4_mydat_coefficients	5_mydat_stderrs
9.604000000000000000e+03	nan	nan	-1.186663187639603635e-02	3.509347778782512250e-02
9.608000000000000000e+03	nan	nan	-1.214686625759734198e-02	3.515178036631300823e-02
9.612000000000000000e+03	nan	nan	-1.211767919635056354e-02	3.519781605370442962e-02
9.616000000000000000e+03	nan	nan	-1.163800475586829197e-02	3.541412990698399044e-02
9.620000000000000000e+03	nan	nan	-1.159716671012915243e-02	3.546866209256056141e-02
9.624000000000000000e+03	nan	nan	-1.148698159594648341e-02	3.543999723661594992e-02
9.628000000000000000e+03	nan	nan	-1.153911741470054972e-02	3.568484654010486284e-02
9.632000000000000000e+03	nan	nan	-1.154134787601010514e-02	3.586470170773401606e-02
9.636000000000000000e+03	nan	nan	-1.101137957725824290e-02	3.589459360886881195e-02
9.640000000000000000e+03	nan	nan	-1.076260230925073572e-02	3.602222866330450496e-02
9.644000000000000000e+03	nan	nan	-1.083197629275934638e-02	3.610556189007767952e-02
9.648000000000000000e+03	nan	nan	-1.054767072806841142e-02	3.626264456992524948e-02
9.652000000000000000e+03	nan	nan	-1.079711136591803532e-02	3.628761918924338498e-02
9.656000000000000000e+03	nan	nan	-1.056101234680777157e-02	3.631922608091742860e-02
9.660000000000000000e+03	nan	nan	-9.901631948015906376e-03	3.643216963448467349e-02
9.664000000000000000e+03	nan	nan	-1.023911314121107516e-02	3.651283228013285642e-02
9.668000000000000000e+03	nan	nan	-1.015132827212411951e-02	3.659289959395690961e-02
9.672000000000000000e+03	nan	nan	-1.042531682408683394e-02	3.664018659950866313e-02
9.676000000000000000e+03	nan	nan	-9.755186261504603454e-03	3.678064687830192442e-02
9.680000000000000000e+03	nan	nan	-9.613822454927038047e-03	3.684736054690616186e-02
9.684000000000000000e+03	nan	nan	-9.463359690606243380e-03	3.693667378273540747e-02
9.688000000000000000e+03	nan	nan	-8.923470108270992185e-03	3.708708553834607485e-02
9.692000000000000000e+03	nan	nan	-9.275138523645856323e-03	3.711573686780617748e-02
9.696000000000000000e+03	nan	nan	-8.566478085341184406e-03	3.739075439554166019e-02
9.700000000000000000e+03	nan	nan	-8.527115563315304167e-03	3.745363675550333199e-02
9.704000000000000000e+03	nan	nan	-8.086459095071487843e-03	3.745292288819431631e-02
9.708000000000000000e+03	nan	nan	-7.334925637905625843e-03	3.769322307852486509e-02
9.712000000000000000e+03	nan	nan	-7.489917872326720856e-03	3.768143646460895418e-02
9.716000000000000000e+03	nan	nan	-7.216484438790757641e-03	3.775473636708413100e-02
9.720000000000000000e+03	nan	nan	-7.214597124708646732e-03	3.785863901344679178e-02
9.724000000000000000e+03	nan	nan	-6.935871740614854737e-03	3.800955914628975640e-02
9.728000000000000000e+03	nan	nan	-6.744741291946784734e-03	3.790380388531041506e-02
9.732000000000000000e+03	nan	nan	-6.283603618591921194e-03	3.809737907650616318e-02
9.736000000000000000e+03	nan	nan	-6.094218842642093459e-03	3.815604181581051108e-02
9.740000000000000000e+03	nan	nan	-5.847167596948305360e-03	3.831714361364424448e-02
9.744000000000000000e+03	nan	nan	-5.646449745423054445e-03	3.845689572405890794e-02
9.748000000000000000e+03	nan	nan	-5.199912879322199366e-03	3.852880959694931357e-02
9.752000000000000000e+03	nan	nan	-5.136904196875397358e-03	3.858432690727985753e-02
9.756000000000000000e+03	nan	nan	-5.159910271485329200e-03	3.867466988740900918e-02
9.760000000000000000e+03	nan	nan	-4.589968333643640319e-03	3.881691590187320157e-02
9.764000000000000000e+03	nan	nan	-4.473566407846007835e-03	3.900806026992688358e-02
9.768000000000000000e+03	nan	nan	-4.453406195315539814e-03	3.892638604880942904e-02
9.772000000000000000e+03	nan	nan	-4.005581170204886021e-03	3.905664192322629708e-02
9.776000000000000000e+03	nan	nan	-4.341559554455187535e-03	3.903042381993999249e-02
9.780000000000000000e+03	nan	nan	-3.791411537430078478e-03	3.921589909871226604e-02
9.784000000000000000e+03	nan	nan	-3.665690520993430783e-03	3.924123188384359001e-02
9.788000000000000000e+03	nan	nan	-3.886138637373115576e-03	3.928721791718396694e-02
9.792000000000000000e+03	nan	nan	-3.681061085633846597e-03	3.926508002098601929e-02
9.796000000000000000e+03	nan	nan	-3.659378534411683766e-03	3.928612392422839439e-02
9.800000000000000000e+03	nan	nan	-3.801824139104542644e-03	3.924178946808262042e-02
9.804000000000000000e+03	nan	nan	-3.516911345476331305e-03	3.931314619181589670e-02
9.808000000000000000e+03	nan	nan	-3.634943192286022029e-03	3.934469601402387773e-02
9.812000000000000000e+03	nan	nan	-3.334481359537494645e-03	3.929107960073745243e-02
9.816000000000000000e+03	nan	nan	-3.515938580620875300e-03	3.937210713108389021e-02
9.820000000000000000e+03	nan	nan	-3.318787772350634095e-03	3.941874376000777114e-02
9.824000000000000000e+03	nan	nan	-3.586564179022638712e-03	3.928802770934832628e-02
9.828000000000000000e+03	nan	nan	-3.968792542088439741e-03	3.922703629479960125e-02
9.832000000000000000e+03	nan	nan	-3.346004203919966495e-03	3.935494718914342438e-02
9.836000000000000000e+03	nan	nan	-3.409045638744517652e-03	3.943864215165894527e-02
9.840000000000000000e+03	nan	nan	-3.337573789896114591e-03	3.939290412345990838e-02
9.844000000000000000e+03	nan	nan	-3.549852649713192143e-03	3.932118390008944309e-02
9.848000000000000000e+03	nan	nan	-3.124993741353704509e-03	3.930938862477167950e-02
9.852000000000000000e+03	nan	nan	-3.263718681467553482e-03	3.922421142767522351e-02
9.856000000000000000e+03	nan	nan	-2.826864672117657216e-03	3.919711874470963725e-02
9.860000000000000000e+03	nan	nan	-2.766065283017282630e-03	3.923078068721227302e-02
9.864000000000000000e+03	nan	nan	-2.759373729955566339e-03	3.907673673132195519e-02
9.868000000000000000e+03	nan	nan	-2.543878932651572142e-03	3.913716265062678473e-02
9.872000000000000000e+03	nan	nan	-2.767104829048222699e-03	3.902509524322517881e-02
9.876000000000000000e+03	nan	nan	-2.657496157499744660e-03	3.913188967108536392e-02
9.880000000000000000e+03	nan	nan	-2.990033659529223349e-03	3.897272103342601379e-02
9.884000000000000000e+03	nan	nan	-3.228305358209737803e-03	3.889678522159371876e-02
9.888000000000000000e+03	nan	nan	-2.791431454519205293e-03	3.896205687164320391e-02
9.892000000000000000e+03	nan	nan	-3.114345002976109944e-03	3.884604289023810275e-02
9.896000000000000000e+03	nan	nan	-2.667305904535888054e-03	3.899586777514352925e-02
9.900000000000000000e+03	nan	nan	-2.985519602285874232e-03	3.892127281911883507e-02
9.904000000000000000e+03	nan	nan	-3.246046346099673487e-03	3.893374560344077528e-02
9.908000000000000000e+03	nan	nan	-4.018580536757332053e-03	3.890461719556692621e-02
9.912000000000000000e+03	nan	nan	-3.308252647470105549e-03	3.898759282067388449e-02
9.916000000000000000e+03	nan	nan	-3.644030865310498961e-03	3.887897159808106906e-02
9.920000000000000000e+03	nan	nan	-4.121093318653878609e-03	3.886233849813313518e-02
9.924000000000000000e+03	nan	nan	-4.323721553777542907e-03	3.876058355425739121e-02
9.928000000000000000e+03	nan	nan	-4.128304118621500818e-03	3.879721633885539062e-02
9.932000000000000000e+03	nan	nan	-3.881851675057296051e-03	3.891896383373961293e-02
9.936000000000000000e+03	nan	nan	-3.970583402366107198e-03	3.894964939767757428e-02
9.940000000000000000e+03	nan	nan	-4.037751678614681823e-03	3.888859318132740356e-02
9.944000000000000000e+03	nan	nan	-4.410600179133933145e-03	3.893668156136721042e-02
9.948000000000000000e+03	nan	nan	-4.285777735381779072e-03	3.914719094843072816e-02
9.952000000000000000e+03	nan	nan	-4.646176613578395682e-03	3.900383622493192731e-02
9.956000000000000000e+03	nan	nan	-4.081090645012020249e-03	3.922591353524011726e-02
9.960000000000000000e+03	nan	nan	-4.443901491353841396e-03	3.930986051489861882e-02
9.964000000000000000e+03	nan	nan	-4.252572124271719253e-03	3.945271187675856300e-02
9.968000000000000000e+03	nan	nan	-4.393749975803268662e-03	3.956508847232920179e-02
9.972000000000000000e+03	nan	nan	-4.132058348442391345e-03	3.962251472428200694e-02
9.976000000000000000e+03	nan	nan	-4.448185910414270347e-03	3.961050360506077755e-02
9.980000000000000000e+03	nan	nan	-4.885629617216081036e-03	3.968709750609399067e-02
9.984000000000000000e+03	nan	nan	-4.296648595470376267e-03	3.977081462757478536e-02
9.988000000000000000e+03	nan	nan	-4.487695227958848725e-03	3.985396978615816238e-02
9.992000000000000000e+03	nan	nan	-4.079774194148644631e-03	3.992651056141040267e-02
9.996000000000000000e+03	nan	nan	-4.428493426014490537e-03	3.992434908443785735e-02
1.000000000000000000e+04	nan	nan	-4.367433371461576334e-03	4.002440914043087911e-02
1.000400000000000000e+04	nan	nan	-4.505334257099685887e-03	4.009627636145500496e-02
1.000800000000000000e+04	nan	nan	-4.015594251835713675e-03	4.016621623187722340e-02
1.001200000000000000e+04	nan	nan	-4.069501072554798649e-03	4.033708797973694499e-02
1.001600000000000000e+04	nan	nan	-4.030486015947065508e-03	4.043080005072563488e-02
1.002000000000000000e+04	nan	nan	-3.954443764376458156e-03	4.050040403251014415e-02
1.002400000000000000e+04	nan	nan	-3.889772331351459833e-03	4.064882505360480069e-02
1.002800000000000000e+04	nan	nan	-4.282147651509360387e-03	4.060537721555945029e-02
1.003200000000000000e+04	nan	nan	-3.777878217848396145e-03	4.057192221181064873e-02
1.003600000000000000e+04	nan	nan	-4.031834752569957506e-03	4.067361216933229606e-02
1.004000000000000000e+04	nan	nan	-4.337471170557138586e-03	4.080854018913412234e-02
1.004400000000000000e+04	nan	nan	-4.039416852451183093e-03	4.088957097932165857e-02
1.004800000000000000e+04	nan	nan	-4.457382260168496306e-03	4.093435056502745667e-02
1.005200000000000000e+04	nan	nan	-4.164192641679448012e-03	4.091426989368423389e-02
1.005600000000000000e+04	nan	nan	-3.881575801379744204e-03	4.105194929104348522e-02
1.006000000000000000e+04	nan	nan	-4.155039677904298796e-03	4.097494182477516567e-02
1.006400000000000000e+04	nan	nan	-4.850875011590366839e-03	4.091549756873731625e-02
1.006800000000000000e+04	nan	nan	-4.550932155977793769e-03	4.096629186012033796e-02
1.007200000000000000e+04	nan	nan	-4.745109855779389152e-03	4.103171603097509335e-02
1.007600000000000000e+04	nan	nan	-5.265365323502729962e-03	4.101114204051174023e-02
1.008000000000000000e+04	nan	nan	-5.086851497581856667e-03	4.102410726930718482e-02
1.008400000000000000e+04	nan	nan	-5.342122905563406743e-03	4.092696161386207010e-02
1.008800000000000000e+04	nan	nan	-5.847824217261321511e-03	4.085007748388770621e-02
1.009200000000000000e+04	nan	nan	-5.766168271408578239e-03	4.087963411659084612e-02
1.009600000000000000e+04	nan	nan	-6.117203769015882968e-03	4.071852119076310034e-02
1.010000000000000000e+04	nan	nan	-6.371942994231149897e-03	4.058471803922337334e-02
1.010400000000000000e+04	nan	nan	-6.382595521761852062e-03	4.060570674888431403e-02
1.010800000000000000e+04	nan	nan	-6.984544071798787050e-03	4.058943815910944636e-02
1.011200000000000000e+04	nan	nan	-6.617475525140381967e-03	4.058434565988668086e-02
1.011600000000000000e+04	nan	nan	-7.210590784520992669e-03	4.041310926659604646e-02
1.012000000000000000e+04	nan	nan	-7.412302071437048938e-03	4.038375411661499631e-02
1.012400000000000000e+04	nan	nan	-7.948254278268229722e-03	4.042276159166613425e-02
1.012800000000000000e+04	nan	nan	-8.117845997319673296e-03	4.031209861045929876e-02
1.013200000000000000e+04	nan	nan	-8.345259567915147905e-03	4.015582364872273546e-02
1.013600000000000000e+04	nan	nan	-8.538091392247921033e-03	4.016417761577604356e-02
1.014000000000000000e+04	nan	nan	-8.752400721195791045e-03	4.002128248600489435e-02
1.014400000000000000e+04	nan	nan	-9.025463158855318718e-03	4.008343878278049915e-02
1.014800000000000000e+04	nan	nan	-9.711983072937396128e-03	3.976476935634719323e-02
1.015200000000000000e+04	nan	nan	-9.954380622216280755e-03	3.980096438448510465e-02
1.015600000000000000e+04	nan	nan	-1.018048870410340721e-02	3.974710044278999266e-02
1.016000000000000000e+04	nan	nan	-1.070238613505783420e-02	3.955898019748473049e-02
1.016400000000000000e+04	nan	nan	-1.059761351741923471e-02	3.960006181775071327e-02
1.016800000000000000e+04	nan	nan	-1.063356511388224845e-02	3.947832823114127282e-02
1.017200000000000000e+04	nan	nan	-1.103093211006252183e-02	3.939355993555166552e-02
1.017600000000000000e+04	nan	nan	-1.153023844416724633e-02	3.946927926200315823e-02
1.018000000000000000e+04	nan	nan	-1.141267316539859057e-02	3.944083360978956065e-02
1.018400000000000000e+04	nan	nan	-1.164456145848220478e-02	3.935861916642475339e-02
1.018800000000000000e+04	nan	nan	-1.204073284351512077e-02	3.932544545902218885e-02
1.019200000000000000e+04	nan	nan	-1.214351482701451178e-02	3.924048490296381392e-02
1.019600000000000000e+04	nan	nan	-1.316705547883978769e-02	3.919060063719535802e-02
1.020000000000000000e+04	nan	nan	-1.262710904124372466e-02	3.919128042214311408e-02
1.020400000000000000e+04	nan	nan	-1.267965692203617059e-02	3.923326608676055288e-02
1.020800000000000000e+04	nan	nan	-1.302252615774226498e-02	3.916571321626348412e-02
1.021200000000000000e+04	nan	nan	-1.310924259768416443e-02	3.921726693302646227e-02
1.021600000000000000e+04	nan	nan	-1.332189564841699050e-02	3.914842287704456414e-02
1.022000000000000000e+04	nan	nan	-1.315962066419482622e-02	3.922918179979994341e-02
1.022400000000000000e+04	nan	nan	-1.290938113027268776e-02	3.924289474567860952e-02
1.022800000000000000e+04	nan	nan	-1.328791124383738032e-02	3.927738411718758454e-02
1.023200000000000000e+04	nan	nan	-1.338717724310746135e-02	3.930947921660562366e-02
1.023600000000000000e+04	nan	nan	-1.283499393441639956e-02	3.934125857288802569e-02
1.024000000000000000e+04	nan	nan	-1.316837970147689482e-02	3.941973928575782243e-02
1.024400000000000000e+04	nan	nan	-1.340254810320746712e-02	3.938192645098460842e-02
1.024800000000000000e+04	nan	nan	-1.278654609741366154e-02	3.954480944093785588e-02
1.025200000000000000e+04	nan	nan	-1.311312741391345606e-02	3.932427609908567545e-02
1.025600000000000000e+04	nan	nan	-1.287884439823575380e-02	3.949484010158603453e-02
1.026000000000000000e+04	nan	nan	-1.328526633836791572e-02	3.930258079130959786e-02
1.026400000000000000e+04	nan	nan	-1.337427221467464913e-02	3.944689602570392029e-02
1.026800000000000000e+04	nan	nan	-1.299654917440875787e-02	3.942105178168327922e-02
1.027200000000000000e+04	nan	nan	-1.312515412078581190e-02	3.931840463248810480e-02
1.027600000000000000e+04	nan	nan	-1.275322752473810606e-02	3.940374837344677583e-02
1.028000000000000000e+04	nan	nan	-1.280595258817217828e-02	3.939111050167716510e-02
1.028400000000000000e+04	nan	nan	-1.272538155250783551e-02	3.933032490568305617e-02
1.028800000000000000e+04	nan	nan	-1.261567048188105486e-02	3.935646760284343404e-02
1.029200000000000000e+04	nan	nan	-1.232938426389147170e-02	3.930631909735761431e-02
1.029600000000000000e+04	nan	nan	-1.229970241326861294e-02	3.923372320932517338e-02
1.030000000000000000e+04	nan	nan	-1.190228127623184709e-02	3.917433893185456178e-02
1.030400000000000000e+04	nan	nan	-1.177498690590705020e-02	3.920999854538935459e-02
1.030800000000000000e+04	nan	nan	-1.193175378762060222e-02	3.923669442290494275e-02
1.031200000000000000e+04	nan	nan	-1.177869538496370549e-02	3.923447488692801549e-02
1.031600000000000000e+04	nan	nan	-1.151468238299467074e-02	3.917153885351642301e-02
1.032000000000000000e+04	nan	nan	-1.111209166945415806e-02	3.914927654830464149e-02
1.032400000000000000e+04	nan	nan	-1.155167576600777367e-02	3.915232421009529062e-02
1.032800000000000000e+04	nan	nan	-1.081147474359353544e-02	3.922868019696783282e-02
1.033200000000000000e+04	nan	nan	-1.073082315619311097e-02	3.913397933143777235e-02
1.033600000000000000e+04	nan	nan	-1.044189493084005105e-02	3.915229739395809788e-02
1.034000000000000000e+04	nan	nan	-9.922871340510380084e-03	3.908090789393220410e-02
1.034400000000000000e+04	nan	nan	-9.932012002379263932e-03	3.901695508872591450e-02
1.034800000000000000e+04	nan	nan	-9.596081296307016478e-03	3.917320944186071519e-02
1.035200000000000000e+04	nan	nan	-9.164558266499709185e-03	3.921948583210601441e-02
1.035600000000000000e+04	nan	nan	-8.658311202611599505e-03	3.925421341604178049e-02
1.036000000000000000e+04	nan	nan	-8.072366927703652703e-03	3.927230774421248266e-02
1.036400000000000000e+04	nan	nan	-7.743770530418217675e-03	3.920169405350156649e-02
1.036800000000000000e+04	nan	nan	-7.589860962097927724e-03	3.923413497073698769e-02
1.037200000000000000e+04	nan	nan	-7.320828931204018120e-03	3.924464652812271331e-02
1.037600000000000000e+04	nan	nan	-6.723976523246430123e-03	3.928697496864413247e-02
1.038000000000000000e+04	nan	nan	-6.530627793126650080e-03	3.918774551587224375e-02
1.038400000000000000e+04	nan	nan	-6.455360709210491814e-03	3.912550138660619153e-02
1.038800000000000000e+04	nan	nan	-5.800779610871192871e-03	3.921881825713334491e-02
1.039200000000000000e+04	nan	nan	-5.528777026623049595e-03	3.927443666139259631e-02
1.039600000000000000e+04	nan	nan	-5.164032174256366972e-03	3.920305934724217789e-02
1.040000000000000000e+04	nan	nan	-5.147301647634197966e-03	3.917062798275151164e-02
1.040400000000000000e+04	nan	nan	-4.540682877997958937e-03	3.918847564615168116e-02
1.040800000000000000e+04	nan	nan	-4.220996545428729388e-03	3.927910381662360478e-02
1.041200000000000000e+04	nan	nan	-4.729561427490136354e-03	3.921619870003013875e-02
1.041600000000000000e+04	nan	nan	-3.994740650480744018e-03	3.917300450032479286e-02
1.042000000000000000e+04	nan	nan	-4.034055921274875764e-03	3.912711056149791727e-02
1.042400000000000000e+04	nan	nan	-3.513656842713216901e-03	3.912486691785825588e-02
1.042800000000000000e+04	nan	nan	-3.556209770468118838e-03	3.900775380283850319e-02
1.043200000000000000e+04	nan	nan	-2.682908558598851110e-03	3.901560997477359488e-02
1.043600000000000000e+04	nan	nan	-2.632644260373981446e-03	3.908952165430642361e-02
1.044000000000000000e+04	nan	nan	-2.229542406549914115e-03	3.895322553551243405e-02
1.044400000000000000e+04	nan	nan	-1.995694421698232437e-03	3.907023045546918760e-02
1.044800000000000000e+04	nan	nan	-1.499398041439589701e-03	3.896707475443478286e-02
1.045200000000000000e+04	nan	nan	-7.814152211167074485e-04	3.893490512517578522e-02
1.045600000000000000e+04	nan	nan	-9.028097281506858741e-04	3.880820785892453301e-02
1.046000000000000000e+04	nan	nan	-8.824862486421670028e-04	3.879266919332810537e-02
1.046400000000000000e+04	nan	nan	-4.683147536287152082e-04	3.869298088648332606e-02
1.046800000000000000e+04	nan	nan	-1.595345310496737391e-04	3.863847630495145097e-02
1.047200000000000000e+04	nan	nan	3.424963445955525815e-04	3.855114231526751700e-02
1.047600000000000000e+04	nan	nan	5.313486441720610253e-04	3.849058329053590966e-02
1.048000000000000000e+04	nan	nan	8.743356208793462642e-04	3.829720420239632328e-02
1.048400000000000000e+04	nan	nan	4.695928673802446276e-04	3.824548173711930094e-02
